"Название товара";"Короткое описание товара";"Полное описание товара";"Скрыт ли товар на сайте?";Артикул;"Цена продажи, без учёта скидок";"Старая цена";"Закупочная цена";Остаток;"Ед. измерения";"Изображения товара";"Короткое SEO описание товара";"Полное SEO описание товара";"Заголовок страницы товара";"Мета-тег keywords";"Мета-тег description";"URL переменная пути";"Описание модификации товара";"Идентификатор товара в магазине";"Пользовательский идентификатор товара";"Изображение модификации товара";"Название св-ва для модификации товара №1";"Значение св-ва для модификации товара №1";"Название св-ва для модификации товара №2";"Значение св-ва для модификации товара №2"
"Клипсы для гирлянд 50207";;"<span style=""color: rgb(0, 0, 0); font-family: -apple-system, BlinkMacSystemFont, Roboto, "" helvetica="""" neue"",="""" geneva,="""" ""noto="""" sans="""" armenian"",="""" bengali"",="""" cherokee"",="""" devanagari"",="""" ethiopic"",="""" georgian"",="""" hebrew"",="""" kannada"",="""" khmer"",="""" lao"",="""" osmanya"",="""" tamil"",="""" telugu"",="""" thai"",="""" sans-serif,="""" arial,="""" tahoma,="""" verdana;""="""">Пропается пачками, в пачке: 9 клипс, 18 клипс, 36 клипс, 72 клипсы, 108 клипс и 144 клипсы<br />
<br />
<br />
<br />
 ";;50207;104,00;0,00;50,00;100,00000;шт;"https://i1.storeland.net/2/7812/178111612/6e1ffd/girlyanda-22031.png
https://i2.storeland.net/3/561/205603313/6e1ffd/klipsy-dlya-girlyand-22032.png";;;"Клипсы для гирлянд";"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки,Клипсы для гирлянд,клипсы.";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-238;;194444572;;;Количество;"1 пачка (36 клипс)";;
"Клипсы для гирлянд 50207";;"<span style=""color: rgb(0, 0, 0); font-family: -apple-system, BlinkMacSystemFont, Roboto, "" helvetica="""" neue"",="""" geneva,="""" ""noto="""" sans="""" armenian"",="""" bengali"",="""" cherokee"",="""" devanagari"",="""" ethiopic"",="""" georgian"",="""" hebrew"",="""" kannada"",="""" khmer"",="""" lao"",="""" osmanya"",="""" tamil"",="""" telugu"",="""" thai"",="""" sans-serif,="""" arial,="""" tahoma,="""" verdana;""="""">Пропается пачками, в пачке: 9 клипс, 18 клипс, 36 клипс, 72 клипсы, 108 клипс и 144 клипсы<br />
<br />
<br />
<br />
 ";;50207;130,00;0,00;100,00;100,00000;шт;"https://i1.storeland.net/2/7812/178111612/6e1ffd/girlyanda-22031.png
https://i2.storeland.net/3/561/205603313/6e1ffd/klipsy-dlya-girlyand-22032.png";;;"Клипсы для гирлянд";"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки,Клипсы для гирлянд,клипсы.";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-238;;194444572;;;Количество;"1 пачка (72 клипсы)";;
"Клипсы для гирлянд 50207";;"<span style=""color: rgb(0, 0, 0); font-family: -apple-system, BlinkMacSystemFont, Roboto, "" helvetica="""" neue"",="""" geneva,="""" ""noto="""" sans="""" armenian"",="""" bengali"",="""" cherokee"",="""" devanagari"",="""" ethiopic"",="""" georgian"",="""" hebrew"",="""" kannada"",="""" khmer"",="""" lao"",="""" osmanya"",="""" tamil"",="""" telugu"",="""" thai"",="""" sans-serif,="""" arial,="""" tahoma,="""" verdana;""="""">Пропается пачками, в пачке: 9 клипс, 18 клипс, 36 клипс, 72 клипсы, 108 клипс и 144 клипсы<br />
<br />
<br />
<br />
 ";;50207;155,00;0,00;120,00;100,00000;шт;"https://i1.storeland.net/2/7812/178111612/6e1ffd/girlyanda-22031.png
https://i2.storeland.net/3/561/205603313/6e1ffd/klipsy-dlya-girlyand-22032.png";;;"Клипсы для гирлянд";"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки,Клипсы для гирлянд,клипсы.";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-238;;194444572;;;Количество;"1 пачка (108 клипс)";;
"Клипсы для гирлянд 50207";;"<span style=""color: rgb(0, 0, 0); font-family: -apple-system, BlinkMacSystemFont, Roboto, "" helvetica="""" neue"",="""" geneva,="""" ""noto="""" sans="""" armenian"",="""" bengali"",="""" cherokee"",="""" devanagari"",="""" ethiopic"",="""" georgian"",="""" hebrew"",="""" kannada"",="""" khmer"",="""" lao"",="""" osmanya"",="""" tamil"",="""" telugu"",="""" thai"",="""" sans-serif,="""" arial,="""" tahoma,="""" verdana;""="""">Пропается пачками, в пачке: 9 клипс, 18 клипс, 36 клипс, 72 клипсы, 108 клипс и 144 клипсы<br />
<br />
<br />
<br />
 ";;50207;195,00;0,00;150,00;100,00000;шт;"https://i1.storeland.net/2/7812/178111612/6e1ffd/girlyanda-22031.png
https://i2.storeland.net/3/561/205603313/6e1ffd/klipsy-dlya-girlyand-22032.png";;;"Клипсы для гирлянд";"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки,Клипсы для гирлянд,клипсы.";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-238;;194444572;;;Количество;"1 пачка (144 клипсы)";;
"Чехол для бутылки новогодний 50206";;"Без выбора цвета<br />
Размер: 32*14см<br />
<span style=""color: rgb(0, 0, 0); font-family: -apple-system, BlinkMacSystemFont, Roboto, "" helvetica="""" neue"",="""" geneva,="""" ""noto="""" sans="""" armenian"",="""" bengali"",="""" cherokee"",="""" devanagari"",="""" ethiopic"",="""" georgian"",="""" hebrew"",="""" kannada"",="""" khmer"",="""" lao"",="""" osmanya"",="""" tamil"",="""" telugu"",="""" thai"",="""" sans-serif,="""" arial,="""" tahoma,="""" verdana;""=""""><br />
<br />
<br />
<br />
 ";;50206;195,00;0,00;150,00;100,00000;шт;"https://i4.storeland.net/3/1469/214680733/6e1ffd/chehol-dlya-butylki-novogodnij-50205.png
https://i4.storeland.net/3/1469/214680734/6e1ffd/chehol-dlya-butylki-novogodnij-50205.png";;;"Деревянные подвески";"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-237;;194444571;;;Размер;единый;;
"Чехол для бутылки новогодний 50205";;"Без выбора цвета<br />
Размер: 24*12,5см<br />
<span style=""color: rgb(0, 0, 0); font-family: -apple-system, BlinkMacSystemFont, Roboto, "" helvetica="""" neue"",="""" geneva,="""" ""noto="""" sans="""" armenian"",="""" bengali"",="""" cherokee"",="""" devanagari"",="""" ethiopic"",="""" georgian"",="""" hebrew"",="""" kannada"",="""" khmer"",="""" lao"",="""" osmanya"",="""" tamil"",="""" telugu"",="""" thai"",="""" sans-serif,="""" arial,="""" tahoma,="""" verdana;""=""""><br />
<br />
<br />
<br />
 ";;50205;230,00;0,00;180,00;100,00000;шт;https://i4.storeland.net/3/1469/214680732/6e1ffd/figurka-ded-moroz-50204.png;;;"Деревянные подвески";"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-236;;194444570;;;Размер;единый;;
"Фигурка Дед Мороз 50204";;"Без выбора цвета<br />
Размер: 18 см<br />
<span style=""color: rgb(0, 0, 0); font-family: -apple-system, BlinkMacSystemFont, Roboto, "" helvetica="""" neue"",="""" geneva,="""" ""noto="""" sans="""" armenian"",="""" bengali"",="""" cherokee"",="""" devanagari"",="""" ethiopic"",="""" georgian"",="""" hebrew"",="""" kannada"",="""" khmer"",="""" lao"",="""" osmanya"",="""" tamil"",="""" telugu"",="""" thai"",="""" sans-serif,="""" arial,="""" tahoma,="""" verdana;""=""""><br />
<br />
<br />
<br />
 ";;50204;320,00;0,00;250,00;100,00000;шт;"https://i4.storeland.net/3/1469/214680730/6e1ffd/nabor-igrushek-6-sht-50203.png
https://i4.storeland.net/3/1469/214680731/6e1ffd/nabor-igrushek-6-sht-50203.png";;;"Деревянные подвески";"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-235;;194444569;;;Размер;единый;;
"Набор игрушек 6 шт 50203";;"Без выбора цвета<br />
В наборе 6 штук<br />
Размер: 9 см<br />
<span style=""color: rgb(0, 0, 0); font-family: -apple-system, BlinkMacSystemFont, Roboto, "" helvetica="""" neue"",="""" geneva,="""" ""noto="""" sans="""" armenian"",="""" bengali"",="""" cherokee"",="""" devanagari"",="""" ethiopic"",="""" georgian"",="""" hebrew"",="""" kannada"",="""" khmer"",="""" lao"",="""" osmanya"",="""" tamil"",="""" telugu"",="""" thai"",="""" sans-serif,="""" arial,="""" tahoma,="""" verdana;""=""""><br />
<br />
<br />
<br />
 ";;50203;650,00;0,00;500,00;100,00000;шт;"https://i4.storeland.net/3/1469/214680728/6e1ffd/nabor-igrushek-6-sht-50202.png
https://i4.storeland.net/3/1469/214680729/6e1ffd/nabor-igrushek-6-sht-50202.png";;;"Деревянные подвески";"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-234;;194444568;;;Размер;единый;;
"Набор игрушек 6 шт 50202";;"Без выбора цвета<br />
В наборе 6 штук<br />
Размер: 9 см<br />
<span style=""color: rgb(0, 0, 0); font-family: -apple-system, BlinkMacSystemFont, Roboto, "" helvetica="""" neue"",="""" geneva,="""" ""noto="""" sans="""" armenian"",="""" bengali"",="""" cherokee"",="""" devanagari"",="""" ethiopic"",="""" georgian"",="""" hebrew"",="""" kannada"",="""" khmer"",="""" lao"",="""" osmanya"",="""" tamil"",="""" telugu"",="""" thai"",="""" sans-serif,="""" arial,="""" tahoma,="""" verdana;""=""""><br />
<br />
<br />
<br />
 ";;50202;650,00;0,00;500,00;100,00000;шт;"https://i1.storeland.net/3/1469/214680725/6e1ffd/chehol-dlya-stolovyh-priborov-5-sht-50201.png
https://i1.storeland.net/3/1469/214680726/6e1ffd/chehol-dlya-stolovyh-priborov-5-sht-50201.png
https://i4.storeland.net/3/1469/214680727/6e1ffd/chehol-dlya-stolovyh-priborov-5-sht-50201.png";;;"Деревянные подвески";"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-233;;194444566;;;Размер;единый;;
"Чехол для столовых приборов 5 шт 50201";;"Без выбора цвета<br />
Набор чехлов - 5 штук<br />
Размер : 11*17 см<br />
<span style=""color: rgb(0, 0, 0); font-family: -apple-system, BlinkMacSystemFont, Roboto, "" helvetica="""" neue"",="""" geneva,="""" ""noto="""" sans="""" armenian"",="""" bengali"",="""" cherokee"",="""" devanagari"",="""" ethiopic"",="""" georgian"",="""" hebrew"",="""" kannada"",="""" khmer"",="""" lao"",="""" osmanya"",="""" tamil"",="""" telugu"",="""" thai"",="""" sans-serif,="""" arial,="""" tahoma,="""" verdana;""=""""><br />
<br />
<br />
<br />
 ";;50201;520,00;0,00;400,00;100,00000;шт;"https://i5.storeland.net/3/1469/214680723/6e1ffd/snegurochka-50200.png
https://i5.storeland.net/3/1469/214680724/6e1ffd/snegurochka-50200.png";;;"Деревянные подвески";"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-230;;194444565;;;Размер;единый;;
"Снегурочка 50200";;"Без выбора цвета<br />
Снегурочка музыкальная<br />
Работает от батарейки<br />
Размер : 18*35 см<br />
<span style=""color: rgb(0, 0, 0); font-family: -apple-system, BlinkMacSystemFont, Roboto, "" helvetica="""" neue"",="""" geneva,="""" ""noto="""" sans="""" armenian"",="""" bengali"",="""" cherokee"",="""" devanagari"",="""" ethiopic"",="""" georgian"",="""" hebrew"",="""" kannada"",="""" khmer"",="""" lao"",="""" osmanya"",="""" tamil"",="""" telugu"",="""" thai"",="""" sans-serif,="""" arial,="""" tahoma,="""" verdana;""=""""><br />
<br />
<br />
<br />
 ";;50200;910,00;0,00;650,00;100,00000;шт;"https://i4.storeland.net/3/568/205672111/6e1ffd/snegurochka-32561.jpg
https://i1.storeland.net/3/1469/214680720/6e1ffd/snegurochka-32561.jpg
https://i1.storeland.net/3/1469/214680721/6e1ffd/snegurochka-32561.jpg
https://i1.storeland.net/3/1469/214680722/6e1ffd/snegurochka-32561.png
https://i2.storeland.net/2/9431/194303162/6e1ffd/novogodnyaya-shapka-32555.jpg";;;"Деревянные подвески";"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-212;;194444564;;;Размер;единый;;
"Дед Мороз 50199";;"Без выбора цвета<br />
Дед мороз музыкальный<br />
Работает от батареек<br />
Размер : 18*35 см<br />
<span style=""color: rgb(0, 0, 0); font-family: -apple-system, BlinkMacSystemFont, Roboto, "" helvetica="""" neue"",="""" geneva,="""" ""noto="""" sans="""" armenian"",="""" bengali"",="""" cherokee"",="""" devanagari"",="""" ethiopic"",="""" georgian"",="""" hebrew"",="""" kannada"",="""" khmer"",="""" lao"",="""" osmanya"",="""" tamil"",="""" telugu"",="""" thai"",="""" sans-serif,="""" arial,="""" tahoma,="""" verdana;""=""""><br />
<br />
<br />
<br />
 ";;50199;910,00;0,00;650,00;100,00000;шт;"https://i5.storeland.net/2/9431/194303192/6e1ffd/ded-moroz-32564.jpg
https://i2.storeland.net/3/1469/214680718/6e1ffd/ded-moroz-32565.jpg
https://i1.storeland.net/3/1469/214680719/6e1ffd/ded-moroz-32565.jpg";;;"Дед мороз";"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-140;;194444563;;;Размер;единый;;
"Светильник гномик 50198";;"Размер: 35см<br />
Без выбора цвета<br />
Работает от батареек<br />
<br />
<br />
 ";;50198;260,00;0,00;200,00;100,00000;шт;"https://i2.storeland.net/3/1468/214670916/6e1ffd/svetilnik-gnomik-50197.png
https://i4.storeland.net/3/1468/214670917/6e1ffd/svetilnik-gnomik-50197.png
https://i2.storeland.net/3/1468/214670919/6e1ffd/svetilnik-gnomik-50197.png";;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-139;;194442578;;;Размер;единый;;
"Светильник гномик 50197";;"Размер: 28см<br />
Без выбора цвета<br />
Работает от батареек<br />
<br />
<br />
 ";;50197;450,00;0,00;350,00;100,00000;шт;"https://i5.storeland.net/3/1468/214670912/6e1ffd/svetilnik-gnomik-50196.png
https://i4.storeland.net/3/1468/214670913/6e1ffd/svetilnik-gnomik-50196.png
https://i4.storeland.net/3/1468/214670914/6e1ffd/svetilnik-gnomik-50196.png
https://i4.storeland.net/3/1468/214670915/6e1ffd/svetilnik-gnomik-50196.png";;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-94;;194442577;;;Размер;единый;;
"Светильник гномик 50196";;"Размер: 28см<br />
Без выбора цвета<br />
Работает от батареек<br />
<br />
<br />
 ";;50196;450,00;0,00;350,00;100,00000;шт;"https://i3.storeland.net/3/1468/214670909/6e1ffd/svetilnik-gnomik-50195.png
https://i3.storeland.net/3/1468/214670910/6e1ffd/svetilnik-gnomik-50195.png
https://i3.storeland.net/3/1468/214670911/6e1ffd/svetilnik-gnomik-50195.png";;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-90;;194442576;;;Размер;единый;;
"Светильник гномик 50195";;"Размер: 28см<br />
Без выбора цвета<br />
Работает от батареек<br />
<br />
<br />
 ";;50195;450,00;0,00;350,00;100,00000;шт;"https://i5.storeland.net/3/1468/214670905/6e1ffd/svetilnik-gnomik-50194.png
https://i5.storeland.net/3/1468/214670906/6e1ffd/svetilnik-gnomik-50194.png
https://i5.storeland.net/3/1468/214670907/6e1ffd/svetilnik-gnomik-50194.png
https://i5.storeland.net/3/1468/214670908/6e1ffd/svetilnik-gnomik-50194.png";;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-89;;194442575;;;Размер;единый;;
"Светильник гномик 50194";;"Размер: 28см<br />
Без выбора цвета<br />
Работает от батареек<br />
<br />
<br />
 ";;50194;450,00;0,00;350,00;100,00000;шт;"https://i4.storeland.net/3/1468/214670904/6e1ffd/svetilnik-gnomik-50194.png
https://i4.storeland.net/3/1468/214670903/6e1ffd/girlyanda-bahroma-50193.png";;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-84;;194442574;;;Размер;единый;;
"Гирлянда Бахрома 50193";;"Размер:<br />
6м*60см<br />
12м*60см <br />
20м*60см <br />
25м*60см<br />
40м*60см<br />
35м*60см<br />
50м*60см<br />
75м*60см<br />
Цвет: Жёлтый.<br />
<br />
<br />
 ";;50193;650,00;0,00;500,00;100,00000;шт;https://i3.storeland.net/2/7812/178111515/6e1ffd/girlyanda-22012.png;;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-83;;194442573;;;Размер;6м;;
"Гирлянда Бахрома 50193";;"Размер:<br />
6м*60см<br />
12м*60см <br />
20м*60см <br />
25м*60см<br />
40м*60см<br />
35м*60см<br />
50м*60см<br />
75м*60см<br />
Цвет: Жёлтый.<br />
<br />
<br />
 ";;50193;840,00;0,00;650,00;100,00000;шт;https://i3.storeland.net/2/7812/178111515/6e1ffd/girlyanda-22012.png;;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-83;;194442573;;;Размер;12м;;
"Гирлянда Бахрома 50193";;"Размер:<br />
6м*60см<br />
12м*60см <br />
20м*60см <br />
25м*60см<br />
40м*60см<br />
35м*60см<br />
50м*60см<br />
75м*60см<br />
Цвет: Жёлтый.<br />
<br />
<br />
 ";;50193;"1 100,00";0,00;850,00;100,00000;шт;https://i3.storeland.net/2/7812/178111515/6e1ffd/girlyanda-22012.png;;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-83;;194442573;;;Размер;20м;;
"Гирлянда Бахрома 50193";;"Размер:<br />
6м*60см<br />
12м*60см <br />
20м*60см <br />
25м*60см<br />
40м*60см<br />
35м*60см<br />
50м*60см<br />
75м*60см<br />
Цвет: Жёлтый.<br />
<br />
<br />
 ";;50193;"1 290,00";0,00;"1 000,00";100,00000;шт;https://i3.storeland.net/2/7812/178111515/6e1ffd/girlyanda-22012.png;;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-83;;194442573;;;Размер;25м;;
"Гирлянда Бахрома 50193";;"Размер:<br />
6м*60см<br />
12м*60см <br />
20м*60см <br />
25м*60см<br />
40м*60см<br />
35м*60см<br />
50м*60см<br />
75м*60см<br />
Цвет: Жёлтый.<br />
<br />
<br />
 ";;50193;"1 690,00";0,00;"1 300,00";100,00000;шт;https://i3.storeland.net/2/7812/178111515/6e1ffd/girlyanda-22012.png;;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-83;;194442573;;;Размер;35м;;
"Гирлянда Бахрома 50193";;"Размер:<br />
6м*60см<br />
12м*60см <br />
20м*60см <br />
25м*60см<br />
40м*60см<br />
35м*60см<br />
50м*60см<br />
75м*60см<br />
Цвет: Жёлтый.<br />
<br />
<br />
 ";;50193;"1 950,00";0,00;"1 500,00";100,00000;шт;https://i3.storeland.net/2/7812/178111515/6e1ffd/girlyanda-22012.png;;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-83;;194442573;;;Размер;50м;;
"Гирлянда Бахрома 50193";;"Размер:<br />
6м*60см<br />
12м*60см <br />
20м*60см <br />
25м*60см<br />
40м*60см<br />
35м*60см<br />
50м*60см<br />
75м*60см<br />
Цвет: Жёлтый.<br />
<br />
<br />
 ";;50193;"1 820,00";0,00;"1 400,00";100,00000;шт;https://i3.storeland.net/2/7812/178111515/6e1ffd/girlyanda-22012.png;;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-83;;194442573;;;Размер;40м;;
"Гирлянда Бахрома 50193";;"Размер:<br />
6м*60см<br />
12м*60см <br />
20м*60см <br />
25м*60см<br />
40м*60см<br />
35м*60см<br />
50м*60см<br />
75м*60см<br />
Цвет: Жёлтый.<br />
<br />
<br />
 ";;50193;"2 860,00";0,00;"2 200,00";100,00000;шт;https://i3.storeland.net/2/7812/178111515/6e1ffd/girlyanda-22012.png;;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-83;;194442573;;;Размер;75м;;
"Гирлянда Бахрома 50192";;"Размер:<br />
6м*60см<br />
12м*60см <br />
20м*60см <br />
25м*60см<br />
40м*60см<br />
35м*60см<br />
50м*60см<br />
75м*60см<br />
Цвет: Белый.<br />
<br />
<br />
 ";;50192;650,00;0,00;500,00;100,00000;шт;"https://i4.storeland.net/2/7812/178111555/6e1ffd/girlyanda-22013.png
https://i2.storeland.net/3/561/205600401/6e1ffd/girlyanda-bahroma-22014.jpg";;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-82;;194442572;;;Размер;6м;;
"Гирлянда Бахрома 50192";;"Размер:<br />
6м*60см<br />
12м*60см <br />
20м*60см <br />
25м*60см<br />
40м*60см<br />
35м*60см<br />
50м*60см<br />
75м*60см<br />
Цвет: Белый.<br />
<br />
<br />
 ";;50192;840,00;0,00;650,00;100,00000;шт;"https://i4.storeland.net/2/7812/178111555/6e1ffd/girlyanda-22013.png
https://i2.storeland.net/3/561/205600401/6e1ffd/girlyanda-bahroma-22014.jpg";;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-82;;194442572;;;Размер;12м;;
"Гирлянда Бахрома 50192";;"Размер:<br />
6м*60см<br />
12м*60см <br />
20м*60см <br />
25м*60см<br />
40м*60см<br />
35м*60см<br />
50м*60см<br />
75м*60см<br />
Цвет: Белый.<br />
<br />
<br />
 ";;50192;"1 100,00";0,00;850,00;100,00000;шт;"https://i4.storeland.net/2/7812/178111555/6e1ffd/girlyanda-22013.png
https://i2.storeland.net/3/561/205600401/6e1ffd/girlyanda-bahroma-22014.jpg";;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-82;;194442572;;;Размер;20м;;
