"Название товара";"Короткое описание товара";"Полное описание товара";"Скрыт ли товар на сайте?";Артикул;"Цена продажи, без учёта скидок";"Старая цена";"Закупочная цена";Остаток;"Ед. измерения";"Изображения товара";"Короткое SEO описание товара";"Полное SEO описание товара";"Заголовок страницы товара";"Мета-тег keywords";"Мета-тег description";"URL переменная пути";"Описание модификации товара";"Идентификатор товара в магазине";"Пользовательский идентификатор товара";"Изображение модификации товара";"Название св-ва для модификации товара №1";"Значение св-ва для модификации товара №1"
"Заколка для волос 35953";;"Зазмер: 9 см<br />
<br />
<br />
 ";;35953;90,00;0,00;70,00;100,00000;шт;"https://i5.storeland.net/2/9854/198534582/6e1ffd/zakolka-dlya-volos-35952.png
https://i4.storeland.net/2/9854/198534583/6e1ffd/zakolka-dlya-volos-35952.png";;;"Резинки для волос";"аксессуары для волос оптом, заколки, купить резинку, неведимки, оптом, заколки оптом, дешевая резиночки, модные, интернет магазин, ободок, повязка на голову";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";539b9c55c5-246;;188317972;;;Размер;единый
"Заколка для волос 35951";;"Заколка краб<br />
<br />
 ";;35951;169,00;0,00;130,00;100,00000;шт;https://i5.storeland.net/2/9849/198480716/6e1ffd/zakolka-dlya-volos-35950.png;;;"Резинки для волос";"аксессуары для волос оптом, заколки, купить резинку, неведимки, оптом, заколки оптом, дешевая резиночки, модные, интернет магазин, ободок, повязка на голову";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";539b9c55c5-292;;188310346;;;Размер;единый
"Заколка для волос 35950";;"Заколка краб<br />
<br />
 ";;35950;169,00;0,00;130,00;100,00000;шт;https://i4.storeland.net/2/9849/198480715/6e1ffd/zakolka-dlya-volos-35949.jpg;;;"Резинки для волос";"аксессуары для волос оптом, заколки, купить резинку, неведимки, оптом, заколки оптом, дешевая резиночки, модные, интернет магазин, ободок, повязка на голову";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";539b9c55c5-290;;188310345;;;Размер;единый
"Заколка для волос 35949";;"Заколка краб<br />
<br />
 ";;35949;91,00;0,00;70,00;100,00000;шт;"https://i5.storeland.net/2/9849/198480617/6e1ffd/rezinka-dlya-volos-35948.png
https://i4.storeland.net/2/9849/198480618/6e1ffd/rezinka-dlya-volos-35948.png
https://i4.storeland.net/2/9849/198480619/6e1ffd/rezinka-dlya-volos-35948.png";;;"Резинки для волос";"аксессуары для волос оптом, заколки, купить резинку, неведимки, оптом, заколки оптом, дешевая резиночки, модные, интернет магазин, ободок, повязка на голову";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";539b9c55c5-289;;188310341;;;Размер;единый
"Резинка для волос 35948";;"<br />
<br />
 ";;35948;65,00;0,00;50,00;100,00000;шт;"https://i4.storeland.net/2/9849/198480547/6e1ffd/rezinka-dlya-volos-35947.png
https://i4.storeland.net/2/9849/198480548/6e1ffd/rezinka-dlya-volos-35947.png
https://i5.storeland.net/2/9849/198480549/6e1ffd/rezinka-dlya-volos-35947.png";;;"Резинки для волос";"аксессуары для волос оптом, заколки, купить резинку, неведимки, оптом, заколки оптом, дешевая резиночки, модные, интернет магазин, ободок, повязка на голову";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";539b9c55c5-288;;188310340;;;Размер;единый
"Резинка для волос 35947";;"ЦВЕТ: ЧЕРНЫЙ<br />
<br />
 ";;35947;195,00;0,00;150,00;100,00000;шт;"https://i4.storeland.net/2/9849/198480465/6e1ffd/rezinka-dlya-volos-35946.png
https://i5.storeland.net/2/9849/198480467/6e1ffd/rezinka-dlya-volos-35946.png";;;"Резинки для волос";"аксессуары для волос оптом, заколки, купить резинку, неведимки, оптом, заколки оптом, дешевая резиночки, модные, интернет магазин, ободок, повязка на голову";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";539b9c55c5-287;;188310339;;;Размер;единый
"Резинка для волос 35946";;"<br />
<br />
 ";;35946;195,00;0,00;150,00;100,00000;шт;"https://i3.storeland.net/2/9849/198480449/6e1ffd/nabor-zakolok-dlya-volos-35945.png
https://i5.storeland.net/2/9849/198480450/6e1ffd/nabor-zakolok-dlya-volos-35945.png";;;"Резинки для волос";"аксессуары для волос оптом, заколки, купить резинку, неведимки, оптом, заколки оптом, дешевая резиночки, модные, интернет магазин, ободок, повязка на голову";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";539b9c55c5-13;;188310337;;;Размер;единый
"Набор заколок для волос 35945";;"Цена за 1 набор, в наборе 6 штук<br />
<br />
 ";;35945;130,00;0,00;100,00;100,00000;шт;https://i4.storeland.net/2/9849/198480376/6e1ffd/zakolka-dlya-volos-35944.png;;;"Резинки для волос";"аксессуары для волос оптом, заколки, купить резинку, неведимки, оптом, заколки оптом, дешевая резиночки, модные, интернет магазин, ободок, повязка на голову";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";539b9c55c5-286;;188310333;;;Размер;единый
"Заколка для волос 35944";;"Без выбора цвета<br />
<br />
 ";;35944;130,00;0,00;100,00;100,00000;шт;"https://i4.storeland.net/2/9849/198480335/6e1ffd/nabor-rezinok-dlya-volos-35943.png
https://i3.storeland.net/2/9849/198480337/6e1ffd/nabor-rezinok-dlya-volos-35943.jpg";;;"Резинки для волос";"аксессуары для волос оптом, заколки, купить резинку, неведимки, оптом, заколки оптом, дешевая резиночки, модные, интернет магазин, ободок, повязка на голову";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";539b9c55c5-285;;188310332;;;Размер;единый
"Набор резинок для волос 35943";;"Цена за 1 набор, в наборе 100 штук<br />
Без выбора цвета<br />
<br />
 ";;35943;130,00;0,00;100,00;100,00000;шт;"https://i4.storeland.net/2/9849/198480264/6e1ffd/zakolki-dlya-volos-35941.png
https://i4.storeland.net/2/9849/198480269/6e1ffd/zakolki-dlya-volos-35941.png
https://i3.storeland.net/2/9849/198480270/6e1ffd/zakolki-dlya-volos-35941.png";;;"Резинки для волос";"аксессуары для волос оптом, заколки, купить резинку, неведимки, оптом, заколки оптом, дешевая резиночки, модные, интернет магазин, ободок, повязка на голову";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";539b9c55c5-284;;188310331;;;Размер;единый
