"Название товара";"Короткое описание товара";"Полное описание товара";"Скрыт ли товар на сайте?";Артикул;"Цена продажи, без учёта скидок";"Старая цена";"Закупочная цена";Остаток;"Ед. измерения";"Изображения товара";"Короткое SEO описание товара";"Полное SEO описание товара";"Заголовок страницы товара";"Мета-тег keywords";"Мета-тег description";"URL переменная пути";"Описание модификации товара";"Идентификатор товара в магазине";"Пользовательский идентификатор товара";"Изображение модификации товара";"Название св-ва для модификации товара №1";"Значение св-ва для модификации товара №1"
"Наматрасник стеганный 48786";;"Наматрасник стеганный с бортами (без наволочек)<br />
Ткань: Хлопок<br />
Высота борта: 30см <br />
Размеры: <br />
90/200 30см <br />
120/200 30см<br />
140/200 30см <br />
160/200 30см<br />
180/200 30см<br />
<br />
<br />
 ";;48786;"1 290,00";0,00;"1 000,00";100,00000;шт;"https://i5.storeland.net/3/1338/213371630/6e1ffd/namatrasnik-stegannyj-48785.png
https://i3.storeland.net/3/1338/213371631/6e1ffd/namatrasnik-stegannyj-48785.png
https://i5.storeland.net/3/1338/213371632/6e1ffd/namatrasnik-stegannyj-48785.png";;;"Комплет постельного белья";"Комплект постельного белья, купить постельное белье, постельное белье оптом, кпб опт, кпб оптом, постельное оптом, детское постельное, кпб детское";;Komplet-postelnogo-belya-67;;193881199;;;Размер;90/200
"Наматрасник стеганный 48786";;"Наматрасник стеганный с бортами (без наволочек)<br />
Ткань: Хлопок<br />
Высота борта: 30см <br />
Размеры: <br />
90/200 30см <br />
120/200 30см<br />
140/200 30см <br />
160/200 30см<br />
180/200 30см<br />
<br />
<br />
 ";;48786;"1 290,00";0,00;"1 050,00";100,00000;шт;"https://i5.storeland.net/3/1338/213371630/6e1ffd/namatrasnik-stegannyj-48785.png
https://i3.storeland.net/3/1338/213371631/6e1ffd/namatrasnik-stegannyj-48785.png
https://i5.storeland.net/3/1338/213371632/6e1ffd/namatrasnik-stegannyj-48785.png";;;"Комплет постельного белья";"Комплект постельного белья, купить постельное белье, постельное белье оптом, кпб опт, кпб оптом, постельное оптом, детское постельное, кпб детское";;Komplet-postelnogo-belya-67;;193881199;;;Размер;120/200
"Наматрасник стеганный 48786";;"Наматрасник стеганный с бортами (без наволочек)<br />
Ткань: Хлопок<br />
Высота борта: 30см <br />
Размеры: <br />
90/200 30см <br />
120/200 30см<br />
140/200 30см <br />
160/200 30см<br />
180/200 30см<br />
<br />
<br />
 ";;48786;"1 290,00";0,00;"1 050,00";100,00000;шт;"https://i5.storeland.net/3/1338/213371630/6e1ffd/namatrasnik-stegannyj-48785.png
https://i3.storeland.net/3/1338/213371631/6e1ffd/namatrasnik-stegannyj-48785.png
https://i5.storeland.net/3/1338/213371632/6e1ffd/namatrasnik-stegannyj-48785.png";;;"Комплет постельного белья";"Комплект постельного белья, купить постельное белье, постельное белье оптом, кпб опт, кпб оптом, постельное оптом, детское постельное, кпб детское";;Komplet-postelnogo-belya-67;;193881199;;;Размер;140/200
"Наматрасник стеганный 48786";;"Наматрасник стеганный с бортами (без наволочек)<br />
Ткань: Хлопок<br />
Высота борта: 30см <br />
Размеры: <br />
90/200 30см <br />
120/200 30см<br />
140/200 30см <br />
160/200 30см<br />
180/200 30см<br />
<br />
<br />
 ";;48786;"1 290,00";0,00;"1 100,00";100,00000;шт;"https://i5.storeland.net/3/1338/213371630/6e1ffd/namatrasnik-stegannyj-48785.png
https://i3.storeland.net/3/1338/213371631/6e1ffd/namatrasnik-stegannyj-48785.png
https://i5.storeland.net/3/1338/213371632/6e1ffd/namatrasnik-stegannyj-48785.png";;;"Комплет постельного белья";"Комплект постельного белья, купить постельное белье, постельное белье оптом, кпб опт, кпб оптом, постельное оптом, детское постельное, кпб детское";;Komplet-postelnogo-belya-67;;193881199;;;Размер;160/200
"Наматрасник стеганный 48786";;"Наматрасник стеганный с бортами (без наволочек)<br />
Ткань: Хлопок<br />
Высота борта: 30см <br />
Размеры: <br />
90/200 30см <br />
120/200 30см<br />
140/200 30см <br />
160/200 30см<br />
180/200 30см<br />
<br />
<br />
 ";;48786;"1 290,00";0,00;"1 200,00";100,00000;шт;"https://i5.storeland.net/3/1338/213371630/6e1ffd/namatrasnik-stegannyj-48785.png
https://i3.storeland.net/3/1338/213371631/6e1ffd/namatrasnik-stegannyj-48785.png
https://i5.storeland.net/3/1338/213371632/6e1ffd/namatrasnik-stegannyj-48785.png";;;"Комплет постельного белья";"Комплект постельного белья, купить постельное белье, постельное белье оптом, кпб опт, кпб оптом, постельное оптом, детское постельное, кпб детское";;Komplet-postelnogo-belya-67;;193881199;;;Размер;180/200
"Наматрасник стеганный 48785";;"Наматрасник стеганный с бортами (без наволочек)<br />
Ткань: Хлопок<br />
Высота борта: 30см <br />
Размеры: <br />
90/200 30см <br />
120/200 30см<br />
140/200 30см <br />
160/200 30см<br />
180/200 30см<br />
<br />
<br />
 ";;48785;"1 290,00";0,00;"1 000,00";100,00000;шт;https://i5.storeland.net/3/1338/213371629/6e1ffd/namatrasnik-stegannyj-48784.png;;;"Комплет постельного белья";"Комплект постельного белья, купить постельное белье, постельное белье оптом, кпб опт, кпб оптом, постельное оптом, детское постельное, кпб детское";;Komplet-postelnogo-belya-61;;193881198;;;Размер;90/200
"Наматрасник стеганный 48785";;"Наматрасник стеганный с бортами (без наволочек)<br />
Ткань: Хлопок<br />
Высота борта: 30см <br />
Размеры: <br />
90/200 30см <br />
120/200 30см<br />
140/200 30см <br />
160/200 30см<br />
180/200 30см<br />
<br />
<br />
 ";;48785;"1 290,00";0,00;"1 050,00";100,00000;шт;https://i5.storeland.net/3/1338/213371629/6e1ffd/namatrasnik-stegannyj-48784.png;;;"Комплет постельного белья";"Комплект постельного белья, купить постельное белье, постельное белье оптом, кпб опт, кпб оптом, постельное оптом, детское постельное, кпб детское";;Komplet-postelnogo-belya-61;;193881198;;;Размер;120/200
"Наматрасник стеганный 48785";;"Наматрасник стеганный с бортами (без наволочек)<br />
Ткань: Хлопок<br />
Высота борта: 30см <br />
Размеры: <br />
90/200 30см <br />
120/200 30см<br />
140/200 30см <br />
160/200 30см<br />
180/200 30см<br />
<br />
<br />
 ";;48785;"1 290,00";0,00;"1 050,00";100,00000;шт;https://i5.storeland.net/3/1338/213371629/6e1ffd/namatrasnik-stegannyj-48784.png;;;"Комплет постельного белья";"Комплект постельного белья, купить постельное белье, постельное белье оптом, кпб опт, кпб оптом, постельное оптом, детское постельное, кпб детское";;Komplet-postelnogo-belya-61;;193881198;;;Размер;140/200
"Наматрасник стеганный 48785";;"Наматрасник стеганный с бортами (без наволочек)<br />
Ткань: Хлопок<br />
Высота борта: 30см <br />
Размеры: <br />
90/200 30см <br />
120/200 30см<br />
140/200 30см <br />
160/200 30см<br />
180/200 30см<br />
<br />
<br />
 ";;48785;"1 290,00";0,00;"1 100,00";100,00000;шт;https://i5.storeland.net/3/1338/213371629/6e1ffd/namatrasnik-stegannyj-48784.png;;;"Комплет постельного белья";"Комплект постельного белья, купить постельное белье, постельное белье оптом, кпб опт, кпб оптом, постельное оптом, детское постельное, кпб детское";;Komplet-postelnogo-belya-61;;193881198;;;Размер;160/200
"Наматрасник стеганный 48785";;"Наматрасник стеганный с бортами (без наволочек)<br />
Ткань: Хлопок<br />
Высота борта: 30см <br />
Размеры: <br />
90/200 30см <br />
120/200 30см<br />
140/200 30см <br />
160/200 30см<br />
180/200 30см<br />
<br />
<br />
 ";;48785;"1 290,00";0,00;"1 200,00";100,00000;шт;https://i5.storeland.net/3/1338/213371629/6e1ffd/namatrasnik-stegannyj-48784.png;;;"Комплет постельного белья";"Комплект постельного белья, купить постельное белье, постельное белье оптом, кпб опт, кпб оптом, постельное оптом, детское постельное, кпб детское";;Komplet-postelnogo-belya-61;;193881198;;;Размер;180/200
