"Название товара";"Короткое описание товара";"Полное описание товара";"Скрыт ли товар на сайте?";Артикул;"Цена продажи, без учёта скидок";"Старая цена";"Закупочная цена";Остаток;"Ед. измерения";"Изображения товара";"Короткое SEO описание товара";"Полное SEO описание товара";"Заголовок страницы товара";"Мета-тег keywords";"Мета-тег description";"URL переменная пути";"Описание модификации товара";"Идентификатор товара в магазине";"Пользовательский идентификатор товара";"Изображение модификации товара";"Название св-ва для модификации товара №1";"Значение св-ва для модификации товара №1"
"Сумка спортивная 19690";;"<br />
Материал водонепроницаемый<br />
Размер: 55/25 см<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;19690;"1 100,00";0,00;850,00;100,00000;шт;https://i3.storeland.net/2/7258/172577087/6e1ffd/sumka-sportivnaya-19689.jpg;;;Рюкзак;"одежда оптом, Часы, купить Часы, Часы оптом, оптом, Часы силикон, прикольные, модные, интернет магазин, большие размеры, джинсы большие, холщовые рюкзаки женские милые школьные сумки для девочек-подростков сумки для книг студенческие дорожные рюкзаки ,5в1";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";415eba582f-4;;177021582;;;Размер;единый
"Сумка спортивная 19689";;"<br />
Материал водонепроницаемый<br />
Размер: 55/25 см<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;19689;"1 100,00";0,00;850,00;100,00000;шт;https://i1.storeland.net/2/7258/172577040/6e1ffd/sumka-sportivnaya-19688.jpg;;;Рюкзак;"одежда оптом, Часы, купить Часы, Часы оптом, оптом, Часы силикон, прикольные, модные, интернет магазин, большие размеры, джинсы большие, холщовые рюкзаки женские милые школьные сумки для девочек-подростков сумки для книг студенческие дорожные рюкзаки ,5в1";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";415eba582f-3;;177021537;;;Размер;единый
"Сумка спортивная 19688";;"<br />
Материал водонепроницаемый<br />
Размер: 55/25 см<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;19688;"1 100,00";0,00;850,00;100,00000;шт;https://i2.storeland.net/2/7258/172577001/6e1ffd/sumka-sportivnaya-19687.jpg;;;Рюкзак;"одежда оптом, Часы, купить Часы, Часы оптом, оптом, Часы силикон, прикольные, модные, интернет магазин, большие размеры, джинсы большие, холщовые рюкзаки женские милые школьные сумки для девочек-подростков сумки для книг студенческие дорожные рюкзаки ,5в1";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";415eba582f-2;;177021492;;;Размер;единый
"Сумка спортивная 19687";;"<br />
Материал водонепроницаемый<br />
Размер: 55/25 см<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;19687;"1 100,00";0,00;850,00;100,00000;шт;https://i5.storeland.net/2/7258/172576467/6e1ffd/sumka-sportivnaya-19667.jpg;;;Рюкзак;"одежда оптом, Часы, купить Часы, Часы оптом, оптом, Часы силикон, прикольные, модные, интернет магазин, большие размеры, джинсы большие, холщовые рюкзаки женские милые школьные сумки для девочек-подростков сумки для книг студенческие дорожные рюкзаки ,5в1";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";415eba582f;;177020942;;;Размер;единый
"Сумка спортивная 19667";;"<br />
Материал: текстиль<br />
Размер: 50/30 см<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;19667;"1 040,00";0,00;800,00;100,00000;шт;https://i3.storeland.net/2/7255/172546047/6e1ffd/sumka-sportivnaya-19666.png;;;Рюкзак;"одежда оптом, Часы, купить Часы, Часы оптом, оптом, Часы силикон, прикольные, модные, интернет магазин, большие размеры, джинсы большие, холщовые рюкзаки женские милые школьные сумки для девочек-подростков сумки для книг студенческие дорожные рюкзаки ,5в1";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";539b9c55c5-484;;177006473;;;Размер;единый
"Сумка спортивная 19665";;"<br />
Материал: текстиль<br />
Размер: 50/30 см<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;19665;"1 040,00";0,00;800,00;100,00000;шт;https://i1.storeland.net/2/7255/172545970/6e1ffd/sumka-sportivnaya-19664.png;;;Рюкзак;"одежда оптом, Часы, купить Часы, Часы оптом, оптом, Часы силикон, прикольные, модные, интернет магазин, большие размеры, джинсы большие, холщовые рюкзаки женские милые школьные сумки для девочек-подростков сумки для книг студенческие дорожные рюкзаки ,5в1";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";539b9c55c5-482;;177006441;;;Размер;единый
"Сумка спортивная 19664";;"<br />
Материал: текстиль<br />
Размер: 50/30 см<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;19664;"1 040,00";0,00;800,00;100,00000;шт;https://i4.storeland.net/2/7255/172545931/6e1ffd/sumka-sportivnaya-19663.png;;;Рюкзак;"одежда оптом, Часы, купить Часы, Часы оптом, оптом, Часы силикон, прикольные, модные, интернет магазин, большие размеры, джинсы большие, холщовые рюкзаки женские милые школьные сумки для девочек-подростков сумки для книг студенческие дорожные рюкзаки ,5в1";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";539b9c55c5-481;;177006424;;;Размер;единый
"Сумка спортивная 19663";;"<br />
Материал: текстиль<br />
Размер: 50/30 см<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;19663;"1 040,00";0,00;800,00;100,00000;шт;"https://i1.storeland.net/2/7255/172545848/6e1ffd/ryukzak-19662.jpg
https://i1.storeland.net/2/7255/172545855/6e1ffd/ryukzak-19662.jpg";;;Рюкзак;"одежда оптом, Часы, купить Часы, Часы оптом, оптом, Часы силикон, прикольные, модные, интернет магазин, большие размеры, джинсы большие, холщовые рюкзаки женские милые школьные сумки для девочек-подростков сумки для книг студенческие дорожные рюкзаки ,5в1";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";539b9c55c5-480;;177006399;;;Размер;единый
"Спортивная сумка";;"<br />
Материал: текстиль<br />
Размер: 50/28/21 см<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;19109;"1 040,00";0,00;800,00;100,00000;шт;https://i5.storeland.net/2/7204/172038570/6e1ffd/sportivnaya-sumka.png;;;Рюкзак;"одежда оптом, Часы, купить Часы, Часы оптом, оптом, Часы силикон, прикольные, модные, интернет магазин, большие размеры, джинсы большие, холщовые рюкзаки женские милые школьные сумки для девочек-подростков сумки для книг студенческие дорожные рюкзаки ,5в1";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";539b9c55c5-274;;176509535;;;Размер;единый
"Спортивная сумка 19108";;"<br />
Материал: текстиль<br />
Размер: 50/28/21 см<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;19108;"1 040,00";0,00;800,00;100,00000;шт;https://i3.storeland.net/2/7204/172038568/6e1ffd/sportivnaya-sumka.png;;;Рюкзак;"одежда оптом, Часы, купить Часы, Часы оптом, оптом, Часы силикон, прикольные, модные, интернет магазин, большие размеры, джинсы большие, холщовые рюкзаки женские милые школьные сумки для девочек-подростков сумки для книг студенческие дорожные рюкзаки ,5в1";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";539b9c55c5-273;;176509534;;;Размер;единый
"Спортивная сумка";;"<br />
Материал: текстиль<br />
Размер: 50/28/21 см<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;19107;"1 040,00";0,00;800,00;100,00000;шт;https://i2.storeland.net/2/7204/172038567/6e1ffd/sportivnaya-sumka.png;;;Рюкзак;"одежда оптом, Часы, купить Часы, Часы оптом, оптом, Часы силикон, прикольные, модные, интернет магазин, большие размеры, джинсы большие, холщовые рюкзаки женские милые школьные сумки для девочек-подростков сумки для книг студенческие дорожные рюкзаки ,5в1";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";539b9c55c5-272;;176509533;;;Размер;единый
"Спортивная сумка";;"<br />
Материал: текстиль<br />
Размер: 50/28/21 см<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;19106;"1 040,00";0,00;800,00;100,00000;шт;"https://i1.storeland.net/2/7204/172038563/6e1ffd/sportivnaya-sumka.jpg
https://i1.storeland.net/2/7204/172038564/6e1ffd/sportivnaya-sumka.png";;;Рюкзак;"одежда оптом, Часы, купить Часы, Часы оптом, оптом, Часы силикон, прикольные, модные, интернет магазин, большие размеры, джинсы большие, холщовые рюкзаки женские милые школьные сумки для девочек-подростков сумки для книг студенческие дорожные рюкзаки ,5в1";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";539b9c55c5-271;;176509532;;;Размер;единый
"Спортивная сумка";;"<br />
Материал: текстиль<br />
Размер: 50/28/21 см<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;19105;"1 040,00";0,00;800,00;100,00000;шт;"https://i4.storeland.net/2/7204/172038554/6e1ffd/ryukzak-5-v-1.jpg
https://i2.storeland.net/2/7204/172038555/6e1ffd/ryukzak-5-v-1.png";;;Рюкзак;"одежда оптом, Часы, купить Часы, Часы оптом, оптом, Часы силикон, прикольные, модные, интернет магазин, большие размеры, джинсы большие, холщовые рюкзаки женские милые школьные сумки для девочек-подростков сумки для книг студенческие дорожные рюкзаки ,5в1";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";539b9c55c5-270;;176509519;;;Размер;единый
